post_id,post_post_url,post_creation_time,period_key,source_type,page_name,page_profile_url,brand,attribution_confidence,reactions,comments,shares,EP,ADV,SentimentProxy,comments_export_coverage,unique_comment_authors,comment_replies_sum,Depth,depth_available,median_reply_time_minutes,ServiceScore,BES_raw
3658,https://www.facebook.com/groups/bcub.bd/permalink/3786277661675712/,2025-12-28T14:21:25+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,3,1,0,5,1,0,1,1,0,0.6931471805599453,true,,0,0.511365433580189
3807,https://www.facebook.com/primebankofficial/posts/pfbid0fw4g8nWm36WTZ9t7JophdDnW1kBL6pNfdxb8UQy8AyRs52Nkn5WNRXig8W6dBHiZl,2025-11-16T10:00:04+00:00,2025-W46,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,227,12,7,272,7,0.07488986784140969,0,0,0,0,false,,0,1.2835205313582043
7932,https://www.facebook.com/BRACBANK/posts/pfbid02V7m9aNyYQdrfuazasB4hxKVpUeF29z52aAGYiDHtVgsEA7mfM9DRMp3w2B2dUqTxl,2025-11-24T14:00:07+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,196,32,5,275,5,0.17346938775510204,0,0,0,0,false,,0,1.262126309417469
3668,https://www.facebook.com/groups/bcub.bd/permalink/3785926248377520/,2025-12-27T17:11:05+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Pubali Bank,post_tag,5,5,0,15,0,0,1,3,5,3.1780538303479453,true,,0,0.8925963828881589
7657,https://www.facebook.com/groups/bcub.bd/permalink/3781587725478039/,2025-12-23T19:41:18+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,post_tag,0,0,0,0,0,0,0,0,0,0,false,,0,0
7530,https://www.facebook.com/BRACBANK/posts/pfbid022g1mAQZNsG4uwF8W5KqEXN2KbHWu6LpyyYD8JXDffB285gB7zq4p8tLfR31dpQ8Wl,2025-10-08T05:36:38+00:00,2025-W41,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,153,10,5,188,5,0.16339869281045752,0,0,0,0,false,,0,1.2018034885882176
7522,https://www.facebook.com/BRACBANK/posts/pfbid0RcjuYNYUKjMvo7MX834P5JBQQzHF5jUwPN1wDktZUHhmZC89XxgLHzx313uiR6ezl,2025-10-03T18:10:05+00:00,2025-W40,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,654,58,17,821,18,0.24770642201834864,0.69,21,20,6.135564891081739,true,20,0.32351545314867247,2.6512081544326986
7867,https://www.facebook.com/BRACBANK/videos/2133018617449600/,2025-10-20T05:17:26+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1531,172,55,2040,56,0.06858262573481384,0.72,60,67,8.330381569349418,true,28.7,0.2920336729014187,3.269155733333197
7778,https://www.facebook.com/groups/bcub.bd/permalink/3776563659313779/,2025-12-16T12:29:23+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag_list,8,13,0,34,0,0,0,0,0,0,false,,0,0.533302209223412
7778,https://www.facebook.com/groups/bcub.bd/permalink/3776563659313779/,2025-12-16T12:29:23+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag_list,8,13,0,34,0,0,0,0,0,0,false,,0,0.533302209223412
3681,https://www.facebook.com/groups/bcub.bd/permalink/3785180808452064/,2025-12-26T20:56:52+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,3,14,0,31,1,0,0.93,9,12,4.867534450455583,true,,0,1.3886199891002855
3681,https://www.facebook.com/groups/bcub.bd/permalink/3785180808452064/,2025-12-26T20:56:52+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,comment_tag,3,14,0,31,1,0,0.93,9,12,4.867534450455583,true,,0,1.3886199891002855
3681,https://www.facebook.com/groups/bcub.bd/permalink/3785180808452064/,2025-12-26T20:56:52+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,3,14,0,31,1,0,0.93,9,12,4.867534450455583,true,,0,1.3886199891002855
3681,https://www.facebook.com/groups/bcub.bd/permalink/3785180808452064/,2025-12-26T20:56:52+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Standard Chartered Bank,comment_tag,3,14,0,31,1,0,0.93,9,12,4.867534450455583,true,,0,1.3886199891002855
7868,https://www.facebook.com/BRACBANK/posts/pfbid022r4agkuwoDKWEy7mo5B6nMGaTg3dfq9tEV7kXTu8AayDALerN5wVr4g6GLCCiucTl,2025-10-20T03:00:24+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,258,23,3,313,4,0.11627906976744186,0.96,12,11,5.049856007249537,true,25.7,0.30107492057578245,2.0276338439654604
7994,https://www.facebook.com/BRACBANK/posts/pfbid0r26z8BYjqCfEb3U5dzM6jMwmMgxUQdz3Ya4h7JScaRyE5wmF3UzwsjzrDUbXGXAol,2025-12-22T08:36:50+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,457,24,15,550,15,0.1838074398249453,0,0,0,0,false,,0,1.5656105697596243
7960,https://www.facebook.com/BRACBANK/posts/pfbid037CfUD55PquMuUxMP3uSyc3kYJyDZCccSuFG9YXU86GibG5NFkxwyzPKuy1ay4YUjl,2025-12-10T14:40:59+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2824,143,10,3140,10,0.04461756373937677,0,0,0,0,false,,0,1.703039676799253
7989,https://www.facebook.com/BRACBANK/posts/pfbid0CkwoEpjkAV1Dt5dUEtUEAtngitqV8tVWXDHFrwKbKbW964ZHXhRSiCQLTL4ZpkHNl,2025-12-23T04:00:03+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,74,13,3,109,3,0.0945945945945946,0,0,0,0,false,,0,1.0154390352009488
7788,https://www.facebook.com/groups/bcub.bd/permalink/3776388832664595/,2025-12-16T10:53:14+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag,11,12,0,35,0,0,0,0,0,0,false,,0,0.5375278407684164
7943,https://www.facebook.com/BRACBANK/posts/pfbid036iGc7cV6JpGs79Nk3JQ6FGqbVVZ9vi51cmq7mHSHinTCkatWEDKkAYNdrrb6N6Zrl,2025-12-04T10:53:06+00:00,2025-W49,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,10079,247,61,10756,61,0.03244369481099316,0,0,0,0,false,,0,2.2292789678576668
4061,https://www.facebook.com/reel/2008082566645965/,2025-12-01T04:00:22+00:00,2025-W49,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,1681,75,8,1855,8,0.06960142772159429,0,0,0,0,false,,0,1.5927322521717238
3771,https://www.facebook.com/primebankofficial/posts/pfbid02TTYdatVhA9G7uBy2SoLDznFsJT3HTfh5a5eDoxzob4m1oaPio531zieJ4JFAzooLl,2025-10-13T03:33:04+00:00,2025-W42,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,100,0,17,151,17,0.28,0,0,0,0,false,,0,1.4296564297061745
3769,https://www.facebook.com/primebankofficial/posts/pfbid0Wset2Wqvp8SbCGteRVEn4UAC34VQGErMQw7B4BDNsxDzdGHSFZ63rxdJExvqx9iMl,2025-10-13T17:42:16+00:00,2025-W42,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,4426,436,12,5334,12,0.09421599638499774,0,0,0,0,false,,0,1.8332720947874346
7891,https://www.facebook.com/BRACBANK/posts/pfbid0PiL6PwnXRK6bTE75rjzhRR4LcidNyxrEbNikx7jLzedBkzKQeQDE4pNkj33eYaQDl,2025-11-04T06:43:34+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1320,77,88,1738,88,0.10909090909090909,0,0,0,0,false,,0,2.0550689192813882
3636,https://www.facebook.com/groups/bcub.bd/permalink/3787349238235221/,2025-12-29T18:24:42+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,3,1,0,5,1,0,1,1,0,0.6931471805599453,true,,0,0.511365433580189
7653,https://www.facebook.com/groups/bcub.bd/permalink/3781366338833511/,2025-12-23T19:43:23+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag,2,1,0,4,0,0,1,1,0,0.6931471805599453,true,,0,0.3453877639491068
7922,https://www.facebook.com/BRACBANK/posts/pfbid02uzD5fDWpK8GcYsb6bP4oDSZEv3iZzeWwEocqigtaryH5HbYDC62PLPfCmbUPkzKpl,2025-11-15T15:15:44+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,163,31,7,246,7,0.0736196319018405,0,0,0,0,false,,0,1.268063429995808
7988,https://www.facebook.com/BRACBANK/posts/pfbid026QMrobcDV9GcMtfFeaVb9qagVjz5B4apZvAM2Ez9n9ScPAK3siWtDB5zrN1VMCVql,2025-12-23T06:00:10+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,98,14,1,129,1,0.09183673469387756,0,0,0,0,false,,0,0.9009024608231835
3720,https://www.facebook.com/groups/bcub.bd/permalink/3783256795311132/,2025-12-24T08:37:34+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,comment_tag,20,23,1,69,2,0,0.91,19,11,5.480638923341991,true,,0,1.6790925825423244
3720,https://www.facebook.com/groups/bcub.bd/permalink/3783256795311132/,2025-12-24T08:37:34+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,comment_tag,20,23,1,69,2,0,0.91,19,11,5.480638923341991,true,,0,1.6790925825423244
3720,https://www.facebook.com/groups/bcub.bd/permalink/3783256795311132/,2025-12-24T08:37:34+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,comment_tag,20,23,1,69,2,0,0.91,19,11,5.480638923341991,true,,0,1.6790925825423244
3720,https://www.facebook.com/groups/bcub.bd/permalink/3783256795311132/,2025-12-24T08:37:34+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,City Bank,comment_tag,20,23,1,69,2,0,0.91,19,11,5.480638923341991,true,,0,1.6790925825423244
3720,https://www.facebook.com/groups/bcub.bd/permalink/3783256795311132/,2025-12-24T08:37:34+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Prime Bank,comment_tag,20,23,1,69,2,0,0.91,19,11,5.480638923341991,true,,0,1.6790925825423244
3631,https://www.facebook.com/groups/bcub.bd/permalink/3787803788189766/,2025-12-29T19:12:33+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Bangladesh Bank,comment_tag,7,9,0,25,1,0,1,6,10,4.343805421853684,true,,0,1.278914730093264
3726,https://www.facebook.com/groups/bcub.bd/permalink/3777338965902915/,2025-12-23T19:45:39+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,United Commercial Bank,post_tag,2,3,0,8,0,0,1,2,1,1.791759469228055,true,,0,0.5983476069846412
7777,https://www.facebook.com/groups/bcub.bd/permalink/3776635519306593/,2025-12-16T13:07:55+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Eastern Bank PLC,post_tag,54,15,2,90,2,0.12962962962962962,0,0,0,0,false,,0,0.9417217540815198
7790,https://www.facebook.com/groups/bcub.bd/permalink/3776377979332347/,2025-12-16T10:52:55+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag_list,0,4,0,8,0,0,0,0,0,0,false,,0,0.3295836866004329
7790,https://www.facebook.com/groups/bcub.bd/permalink/3776377979332347/,2025-12-16T10:52:55+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,IFIC Bank,post_tag_list,0,4,0,8,0,0,0,0,0,0,false,,0,0.3295836866004329
7993,https://www.facebook.com/BRACBANK/posts/pfbid02Gy8yimReZyLTJnEYrfb9AK1CmnmTURTEEXB1EQn7FeUxteKZsoFeGKeqgV4zXWtPl,2025-12-22T10:00:05+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1183,191,13,1604,13,0.0650887573964497,0,0,0,0,false,,0,1.6577243863464266
8002,https://www.facebook.com/BRACBANK/posts/pfbid02ziDZ7i9MbUUPko3xXSwDUtWqxNsA2ViJazrDPPzZKPSCE63N4uYoUbyJhbK1V9M5l,2025-12-28T08:00:11+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,339,23,15,430,15,0.18584070796460178,0,0,0,0,false,,0,1.529478205751129
7731,https://www.facebook.com/groups/bcub.bd/permalink/3780186975618114/,2025-12-21T06:46:31+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,BRAC Bank PLC,post_tag,29,10,0,49,0,0,0,0,0,0,false,,0,0.5868034508142219
7690,https://www.facebook.com/groups/bcub.bd/permalink/3781658305470981/,2025-12-22T08:26:45+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,post_tag,61,20,0,101,0,0.19672131147540983,0,0,0,0,false,,0,0.7625983810090341
3671,https://www.facebook.com/groups/bcub.bd/permalink/3786126745024137/,2025-12-27T16:40:43+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,American Express,post_tag,28,15,0,58,0,0.17857142857142858,1,9,9,4.605170185988092,true,,0,1.3649061444840718
7521,https://www.facebook.com/BRACBANK/posts/pfbid022mUSsJf1SvjhCv4VDYxEeBRVWpSdAB718BkEen6WdnZjKeFnAP5ntQQNAbhjtuXyl,2025-10-05T12:26:30+00:00,2025-W40,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1338,100,89,1805,90,0.23916292974588937,0.61,33,38,7.189922170745808,true,34.7,0.2775636871186598,3.2308322654906405
7920,https://www.facebook.com/BRACBANK/posts/pfbid02pZuHwwPSU1QEWSvrirBKQTry35KQZbVfuZsXWavH4oDjvU6X6TgSkj656VdgpDEXl,2025-11-17T09:03:07+00:00,2025-W47,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2329,237,28,2887,28,0.04422498926577931,0,0,0,0,false,,0,1.884185837242225
7968,https://www.facebook.com/BRACBANK/posts/pfbid0kXKX9q7hm5DDh8dbrK4iFUvsuyRsKGmkCMTEv76nKm6a4Tb3bHtaNtrXVABVubLcl,2025-12-08T14:35:41+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1817,90,42,2123,42,0.06274078150798018,0,0,0,0,false,,0,1.92335775402078
7865,https://www.facebook.com/BRACBANK/posts/pfbid02x6dhnQaB1u9RdsAwtq8XVmkyL1ZPPkkHAd5qnS94rtcckB2m2oUpw5s2etR1u5Eil,2025-10-20T12:00:59+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,224,26,6,294,7,0.12053571428571429,0.69,9,12,4.867534450455583,true,68.6,0.2349055482475663,2.0764881115924125
7862,https://www.facebook.com/BRACBANK/posts/pfbid02yWKg817bSDUktfsVi3kGQ7AjD5uqx4Rh3ixbqNuSypo7Vvgxq3BzSe5fwrn1nnApl,2025-10-22T04:00:17+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1004,96,32,1292,33,0.14043824701195218,0.61,28,34,6.922643891475888,true,18.2,0.3327031265822028,2.917435600901908
7986,https://www.facebook.com/BRACBANK/posts/pfbid0gR2KscHU4P63p9Epr29KFqeDFM9WRYQbvsuzDcXSHo3bLFt3KdtnJbXCjAvTwUC1l,2025-12-24T03:00:01+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,285,26,2,343,2,0.12280701754385964,0,0,0,0,false,,0,1.1388011624799825
3809,https://www.facebook.com/reel/2242945252850075/,2025-11-24T13:21:38+00:00,2025-W48,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,1105,19,19,1200,19,0.06153846153846154,0,0,0,0,false,,0,1.684321389561257
7956,https://www.facebook.com/BRACBANK/posts/pfbid04qiX7NSLXkE9fBEouqe3ZfiTy8mp75FovzuX9DkDo3y5o8bYw5JbGCDC1iRJbKNvl,2025-12-11T14:00:21+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2223,115,14,2495,14,0.048133153396311294,0,0,0,0,false,,0,1.7318233533325487
7984,https://www.facebook.com/BRACBANK/posts/pfbid0QiDDHMo5TKjDrPMXnKqiZiobRL1nNdAZMfdRTDp5ih7XWE5TaE1zmUoPo7xZQ5tRl,2025-12-13T04:00:10+00:00,2025-W50,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,3880,145,15,4215,15,0.05180412371134021,0,0,0,0,false,,0,1.8246455012801048
7845,https://www.facebook.com/BRACBANK/videos/1999744530759671/,2025-10-15T06:31:57+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,3936,457,118,5204,119,0.0546239837398374,0.45,14,22,0,false,40.7,0.2663684107440731,2.300178251634324
7831,https://www.facebook.com/BRACBANK/videos/691074320681752/,2025-10-16T17:01:13+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1314,59,41,1555,42,0.07229832572298325,0.71,22,25,6.393590753950631,true,40.2,0.26720676485698863,2.87914512067365
7895,https://www.facebook.com/BRACBANK/posts/pfbid02kpFG22CcE4XKMCAUgDs7jd9uE8nsgdGLcNqDAcqf3NjovdeSvQLQ4NHqBWdpuHrwl,2025-11-13T15:00:57+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,134,8,7,171,7,0.1044776119402985,0,0,0,0,false,,0,1.2245796440370895
3750,https://www.facebook.com/primebankofficial/posts/pfbid0hfeThSdC4kT58vgnsBRcKwoY9vfcYbBjzFqscGybAwXoDZixFmYqbFNdNGC9RRdSl,2025-10-01T05:00:03+00:00,2025-W40,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,170,9,16,236,16,0.052941176470588235,0,0,0,0,false,,0,1.4053811017462188
7719,https://www.facebook.com/groups/bcub.bd/permalink/3778408215795990/,2025-12-21T06:53:05+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Dutch-Bangla Bank PLC,post_tag,4,0,0,4,0,0,0,0,0,0,false,,0,0.24141568686511503
7940,https://www.facebook.com/BRACBANK/posts/pfbid02sJ3ApAbzuZ9aavG81uUsKUAA3WACxumPN7iVr1s5LqrZRKv7gq8NRZDCkYJWqmHRl,2025-11-23T08:00:13+00:00,2025-W47,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,317,20,7,378,7,0.08201892744479496,0,0,0,0,false,,0,1.3352253637040092
7714,https://www.facebook.com/groups/bcub.bd/permalink/3778303185806493/,2025-12-21T06:53:36+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Southeast Bank,post_tag,1,0,0,1,0,0,0,0,0,0,false,,0,0.1039720770839918
7953,https://www.facebook.com/BRACBANK/videos/830308182945449/,2025-11-30T06:27:43+00:00,2025-W48,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,2016,166,137,2759,137,0.15128968253968253,0,0,0,0,false,,0,2.226850019727009
7880,https://www.facebook.com/BRACBANK/videos/1210606100905529/,2025-10-26T15:01:56+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,7537,760,150,9507,150,0.05691919862014064,0,0,0,0,false,,0,2.397361011152047
7825,https://www.facebook.com/groups/bcub.bd/permalink/3773451272958351/,2025-12-15T15:23:19+00:00,2025-W51,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Mutual Trust Bank,post_tag,48,18,0,84,0,0.16666666666666666,0,0,0,0,false,,0,0.7247310218068809
3648,https://www.facebook.com/groups/bcub.bd/permalink/3787621868207958/,2025-12-29T13:55:22+00:00,2026-W01,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Prime Bank,comment_tag,7,15,0,37,1,0.2857142857142857,0.93,6,15,4.718498871295094,true,,0,1.4920421907652108
3794,https://www.facebook.com/primebankofficial/posts/pfbid02BVZ4nU6dWiy1aXKWkuuKz3T5Y9fkSAWh8ihkqULszuxRzFWiRWu9FJdx2GHT7Jskl,2025-10-27T02:33:04+00:00,2025-W44,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,6072,479,26,7108,26,0.09436758893280632,0,0,0,0,false,,0,2.0225635592167706
3703,https://www.facebook.com/groups/bcub.bd/permalink/3783186395318172/,2025-12-25T07:39:27+00:00,2025-W52,earned,Bank Card Users Of Bangladesh (BCUB)🇧🇩,https://www.facebook.com/groups/bcub.bd,Sonali Bank,post_tag,2,3,0,8,0,0,1,2,3,2.484906649788,true,,0,0.7023196840686329
7987,https://www.facebook.com/BRACBANK/posts/pfbid0ihc1AQtmFyf5pW7fUDUZnyjD9vU4ahp2akjomMDW44buwWGxRgwVaT1D1giNoEthl,2025-12-23T09:16:52+00:00,2025-W52,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,page_name,270,22,7,335,7,0.13333333333333333,0,0,0,0,false,,0,1.3351216489971145
7917,https://www.facebook.com/BRACBANK/posts/pfbid02w4TZrjiMVAMdhR74Uj4tTbJWPnpA8ovJWucK3ZjqX5PDq5VGhiZwcwCtUEi5jJxPl,2025-11-18T08:00:24+00:00,2025-W47,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,245,24,12,329,12,0.10204081632653061,0,0,0,0,false,,0,1.4185680553756719
7884,https://www.facebook.com/BRACBANK/posts/pfbid0RwR5SGF2uuNXGVuq5tVaqayMyujho4MaepAupPBwmQd6YwWqdPNDZNs3GQZYtjYql,2025-11-06T14:00:10+00:00,2025-W45,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,249,32,6,331,6,0.08032128514056225,0,0,0,0,false,,0,1.2880647249477324
7832,https://www.facebook.com/BRACBANK/posts/pfbid0mr6TGJhGQPnW1YqGn9qGnKSAZZvNk2vuTz4wEjVEHLMVQDfgRafqjiyUjsiib6A3l,2025-10-16T15:00:04+00:00,2025-W42,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,56,8,3,81,4,0.10714285714285714,0.75,4,3,2.995732273553991,true,33.7,0.2797084898090491,1.511711584080914
7858,https://www.facebook.com/BRACBANK/posts/pfbid0E8zkqNxYfGf6TSamD9vVzQSusKcPckeYB2QgtdVSk44vE7fFoEHMTq87LCKTqFcdl,2025-10-23T03:00:38+00:00,2025-W43,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,382,38,2,464,3,0.14397905759162305,0.84,16,17,5.723585101952381,true,14.3,0.358273323638545,2.1612359170577884
3810,https://www.facebook.com/primebankofficial/posts/pfbid02kBYsez3vwEMTVYXPBnyECRjiSWSYxprwEu61H1avc5VT61qa2y627Wip6k4B9GgEl,2025-11-24T06:00:13+00:00,2025-W48,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,95,5,4,117,4,0.010526315789473684,0,0,0,0,false,,0,1.0411744866829855
4066,https://www.facebook.com/primebankofficial/posts/pfbid02fjhrrV8347VZ574LmNEcpTdxJBfDQMaKrskeqEZjaQUQnXscJyepSyTawVYixH2Wl,2025-12-08T13:49:53+00:00,2025-W50,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,2503,70,5,2658,5,0.042748701558130243,0,0,0,0,false,,0,1.5561697480774095
7923,https://www.facebook.com/BRACBANK/posts/pfbid02TqPYT8MvMKq7hxShNqKQ9B4fDtVWmq2iWzNXGNXX1qnxEU52796sLiWQEN4CbhWNl,2025-11-15T10:01:42+00:00,2025-W46,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,1750,810,53,3529,53,0.08857142857142856,0,0,0,0,false,,0,2.0541547818019565
7875,https://www.facebook.com/BRACBANK/videos/2304691929971073/,2025-10-29T12:48:04+00:00,2025-W44,owned,BRAC Bank PLC,https://www.facebook.com/BRACBANK,BRAC Bank PLC,post_tag,3909,554,55,5182,55,0.0713737528779739,0,0,0,0,false,,0,2.1130220493827765
4063,https://www.facebook.com/primebankofficial/posts/pfbid03LTQWVr1QUnXuYo6GFzp2dQ2PsBBswSBWV1WjNTbULTYp8pCiAiPMbQ72Ud9Cx9Pl,2025-11-30T16:26:30+00:00,2025-W48,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,1916,144,4,2216,4,0.07881002087682672,0,0,0,0,false,,0,1.5050576212361562
3765,https://www.facebook.com/primebankofficial/posts/pfbid02x9gwKuWMp9JzHMare8KDkZ2ivzWAycJ6kym4FmBYreBePHkGByEwjW5zLndkTvwEl,2025-11-09T05:58:35+00:00,2025-W45,owned,Prime Bank,https://www.facebook.com/primebankofficial,Prime Bank,post_tag,0,11,8,46,8,0,0,0,0,0,false,,0,1.0169670557237527
